timestamp,face_found,ear,mar,perclos,eyes_closed,yawning,drowsy
0.406,True,0.287,0.004,0.0,False,False,False
0.442,True,0.283,0.004,0.0,False,False,False
0.503,True,0.307,0.002,0.0,False,False,False
0.521,True,0.298,0.002,0.0,False,False,False
0.552,True,0.296,0.002,0.0,False,False,False
0.597,True,0.294,0.002,0.0,False,False,False
0.615,True,0.298,0.002,0.0,False,False,False
0.648,True,0.292,0.002,0.0,False,False,False
0.676,True,0.296,0.002,0.0,False,False,False
0.708,True,0.295,0.001,0.0,False,False,False
0.725,True,0.293,0.001,0.0,False,False,False
0.743,True,0.288,0.001,0.0,False,False,False
0.77,True,0.302,0.001,0.0,False,False,False
0.851,True,0.304,0.001,0.0,False,False,False
0.883,True,0.297,0.001,0.0,False,False,False
0.915,True,0.299,0.002,0.0,False,False,False
0.948,True,0.303,0.001,0.0,False,False,False
0.979,True,0.31,0.002,0.0,False,False,False
1.012,True,0.315,0.004,0.0,False,False,False
1.043,True,0.316,0.001,0.0,False,False,False
1.075,True,0.318,0.001,0.0,False,False,False
1.107,True,0.323,0.002,0.0,False,False,False
1.126,True,0.323,0.004,0.0,False,False,False
1.144,True,0.324,0.001,0.0,False,False,False
1.172,True,0.308,0.001,0.0,False,False,False
1.252,True,0.31,0.002,0.0,False,False,False
1.283,True,0.305,0.001,0.0,False,False,False
1.315,True,0.308,0.002,0.0,False,False,False
1.348,True,0.315,0.003,0.0,False,False,False
1.379,True,0.31,0.001,0.0,False,False,False
1.411,True,0.294,0.002,0.0,False,False,False
1.443,True,0.287,0.001,0.0,False,False,False
1.475,True,0.29,0.002,0.0,False,False,False
1.507,True,0.288,0.002,0.0,False,False,False
1.525,True,0.283,0.001,0.0,False,False,False
1.543,True,0.292,0.002,0.0,False,False,False
1.571,True,0.279,0.004,0.0,False,False,False
1.651,True,0.287,0.045,0.0,False,False,False
1.683,True,0.287,0.07,0.0,False,False,False
1.715,True,0.279,0.145,0.0,False,False,False
1.748,True,0.27,0.156,0.0,False,False,False
1.78,True,0.275,0.158,0.0,False,False,False
1.812,True,0.268,0.158,0.0,False,False,False
1.844,True,0.273,0.172,0.0,False,False,False
1.875,True,0.267,0.177,0.0,False,False,False
1.908,True,0.265,0.188,0.0,False,False,False
1.926,True,0.271,0.175,0.0,False,False,False
1.94,True,0.277,0.183,0.0,False,False,False
1.971,True,0.281,0.203,0.0,False,False,False
2.052,True,0.268,0.235,0.0,False,False,False
2.083,True,0.269,0.289,0.0,False,False,False
2.115,True,0.264,0.312,0.0,False,False,False
2.147,True,0.263,0.332,0.0,False,False,False
2.179,True,0.253,0.346,0.0,False,False,False
2.211,True,0.249,0.329,0.0,False,False,False
2.243,True,0.247,0.334,0.0,False,False,False
2.275,True,0.247,0.34,0.0,False,False,False
2.307,True,0.261,0.336,0.0,False,False,False
2.325,True,0.25,0.343,0.0,False,False,False
2.343,True,0.25,0.374,0.0,False,False,False
2.372,True,0.241,0.393,0.0,False,False,False
2.451,True,0.253,0.379,0.0,False,False,False
2.483,True,0.247,0.389,0.0,False,False,False
2.515,True,0.246,0.379,0.0,False,False,False
2.547,True,0.241,0.407,0.0,False,False,False
2.579,True,0.243,0.397,0.0,False,False,False
2.611,True,0.246,0.457,0.0,False,False,False
2.644,True,0.242,0.481,0.0,False,False,False
2.675,True,0.238,0.528,0.0,False,False,False
2.707,True,0.233,0.524,0.0,False,False,False
2.725,True,0.241,0.521,0.0,False,False,False
2.743,True,0.243,0.537,0.0,False,False,False
2.771,True,0.243,0.542,0.0,False,False,False
2.851,True,0.243,0.54,0.0,False,False,False
2.883,True,0.236,0.536,0.0,False,False,False
2.915,True,0.239,0.548,0.0,False,False,False
2.947,True,0.236,0.545,0.0,False,False,False
2.98,True,0.241,0.56,0.0,False,False,False
3.011,True,0.236,0.554,0.0,False,False,False
3.043,True,0.229,0.562,0.0,False,False,False
3.075,True,0.227,0.577,0.0,False,False,False
3.107,True,0.227,0.566,0.0,False,False,False
3.124,True,0.225,0.581,0.0,False,False,False
3.142,True,0.227,0.575,0.0,False,False,False
3.171,True,0.229,0.585,0.0,False,False,False
3.251,True,0.234,0.573,0.0,False,False,False
3.283,True,0.224,0.555,0.0,False,False,False
3.315,True,0.234,0.569,0.0,False,False,False
3.347,True,0.233,0.562,0.0,False,False,False
3.379,True,0.235,0.57,0.0,False,False,False
3.411,True,0.233,0.556,0.0,False,False,False
3.443,True,0.232,0.549,0.0,False,False,False
3.476,True,0.23,0.57,0.0,False,False,False
3.507,True,0.233,0.578,0.0,False,False,False
3.525,True,0.232,0.582,0.0,False,False,False
3.543,True,0.235,0.561,0.0,False,False,False
3.572,True,0.229,0.571,0.0,False,False,False
3.651,True,0.233,0.569,0.0,False,False,False
3.683,True,0.24,0.557,0.0,False,False,False
3.715,True,0.244,0.554,0.0,False,False,False
3.748,True,0.25,0.563,0.0,False,False,False
3.779,True,0.251,0.527,0.0,False,False,False
3.811,True,0.252,0.513,0.0,False,False,False
3.843,True,0.248,0.527,0.0,False,False,False
3.875,True,0.251,0.517,0.0,False,False,False
3.907,True,0.252,0.514,0.0,False,False,False
3.924,True,0.252,0.515,0.0,False,False,False
3.942,True,0.248,0.509,0.0,False,False,False
3.971,True,0.253,0.516,0.0,False,False,False
4.051,True,0.266,0.516,0.0,False,False,False
4.083,True,0.269,0.532,0.0,False,False,False
4.115,True,0.269,0.539,0.0,False,False,False
4.147,True,0.28,0.561,0.0,False,False,False
4.18,True,0.281,0.539,0.0,False,False,False
4.212,True,0.283,0.551,0.0,False,False,False
4.244,True,0.283,0.522,0.0,False,False,False
4.275,True,0.287,0.523,0.0,False,False,False
4.307,True,0.289,0.516,0.0,False,False,False
4.325,True,0.288,0.51,0.0,False,False,False
4.34,True,0.292,0.531,0.0,False,False,False
4.371,True,0.293,0.539,0.0,False,False,False
4.451,True,0.3,0.523,0.0,False,False,False
4.483,True,0.3,0.53,0.0,False,False,False
4.515,True,0.303,0.535,0.0,False,False,False
4.547,True,0.304,0.543,0.0,False,False,False
4.581,True,0.307,0.532,0.0,False,False,False
4.611,True,0.305,0.526,0.0,False,False,False
4.643,True,0.303,0.517,0.0,False,False,False
4.675,True,0.286,0.535,0.0,False,False,False
4.708,True,0.252,0.516,0.0,False,False,False
4.726,True,0.249,0.524,0.0,False,False,False
4.744,True,0.235,0.531,0.0,False,False,False
4.772,True,0.243,0.515,0.0,False,False,False
4.852,True,0.255,0.523,0.0,False,False,False
4.883,True,0.252,0.529,0.0,False,False,False
4.915,True,0.254,0.531,0.0,False,False,False
4.947,True,0.257,0.551,0.0,False,False,False
4.979,True,0.26,0.569,0.0,False,False,False
5.012,True,0.265,0.57,0.0,False,False,False
5.048,True,0.261,0.578,0.0,False,False,False
5.075,True,0.264,0.604,0.0,False,False,False
5.108,True,0.281,0.6,0.0,False,False,False
5.126,True,0.281,0.592,0.0,False,False,False
5.141,True,0.277,0.602,0.0,False,False,False
5.171,True,0.271,0.599,0.0,False,False,False
5.253,True,0.269,0.604,0.0,False,False,False
5.284,True,0.261,0.612,0.0,False,False,False
5.316,True,0.263,0.616,0.0,False,False,False
5.347,True,0.26,0.599,0.0,False,False,False
5.38,True,0.256,0.608,0.0,False,False,False
5.412,True,0.258,0.615,0.0,False,False,False
5.444,True,0.256,0.621,0.0,False,False,False
5.476,True,0.254,0.661,0.0,False,False,False
5.507,True,0.254,0.657,0.0,False,False,False
5.526,True,0.257,0.648,0.0,False,False,False
5.544,True,0.257,0.625,0.0,False,False,False
5.571,True,0.263,0.651,0.0,False,False,False
5.652,True,0.265,0.618,0.0,False,True,True
5.683,True,0.263,0.641,0.0,False,True,True
5.715,True,0.26,0.658,0.0,False,True,True
5.747,True,0.259,0.677,0.0,False,True,True
5.779,True,0.252,0.68,0.0,False,True,True
5.811,True,0.249,0.693,0.0,False,True,True
5.843,True,0.25,0.691,0.0,False,True,True
5.875,True,0.252,0.71,0.0,False,True,True
5.907,True,0.247,0.709,0.0,False,True,True
5.925,True,0.248,0.707,0.0,False,True,True
5.943,True,0.248,0.708,0.0,False,True,True
5.975,True,0.254,0.733,0.0,False,True,True
6.052,True,0.258,0.727,0.0,False,True,True
6.083,True,0.253,0.727,0.0,False,True,True
6.117,True,0.256,0.736,0.0,False,True,True
6.147,True,0.257,0.74,0.0,False,True,True
6.179,True,0.257,0.744,0.0,False,True,True
6.212,True,0.25,0.709,0.0,False,True,True
6.243,True,0.247,0.718,0.0,False,True,True
6.277,True,0.248,0.712,0.0,False,True,True
6.308,True,0.25,0.702,0.0,False,True,True
6.327,True,0.25,0.704,0.0,False,True,True
6.345,True,0.251,0.695,0.0,False,True,True
6.371,True,0.246,0.706,0.0,False,True,True
6.451,True,0.259,0.685,0.0,False,True,True
6.483,True,0.265,0.661,0.0,False,True,True
6.516,True,0.268,0.648,0.0,False,True,True
6.547,True,0.267,0.627,0.0,False,True,True
6.579,True,0.282,0.594,0.0,False,True,True
6.611,True,0.286,0.521,0.0,False,True,True
6.643,True,0.285,0.499,0.0,False,True,True
6.675,True,0.284,0.501,0.0,False,True,True
6.707,True,0.277,0.46,0.0,False,True,True
6.725,True,0.282,0.427,0.0,False,False,False
6.741,True,0.277,0.389,0.0,False,False,False
6.771,True,0.265,0.422,0.0,False,False,False
6.85,True,0.257,0.495,0.0,False,False,False
6.883,True,0.262,0.526,0.0,False,False,False
6.915,True,0.262,0.515,0.0,False,False,False
6.947,True,0.261,0.521,0.0,False,False,False
6.979,True,0.259,0.527,0.0,False,False,False
7.011,True,0.255,0.507,0.0,False,False,False
7.043,True,0.253,0.496,0.0,False,False,False
7.075,True,0.257,0.479,0.0,False,False,False
7.107,True,0.26,0.485,0.0,False,False,False
7.126,True,0.26,0.483,0.0,False,False,False
7.144,True,0.26,0.467,0.0,False,False,False
7.171,True,0.258,0.447,0.0,False,False,False
7.251,True,0.255,0.431,0.0,False,False,False
7.283,True,0.251,0.396,0.0,False,False,False
7.315,True,0.247,0.348,0.0,False,False,False
7.347,True,0.242,0.315,0.0,False,False,False
7.379,True,0.247,0.275,0.0,False,False,False
7.411,True,0.25,0.152,0.0,False,False,False
7.442,True,0.253,0.081,0.0,False,False,False
7.475,True,0.257,0.054,0.0,False,False,False
7.507,True,0.257,0.024,0.0,False,False,False
7.525,True,0.258,0.033,0.0,False,False,False
7.543,True,0.258,0.005,0.0,False,False,False
7.571,True,0.258,0.005,0.0,False,False,False
7.651,True,0.256,0.004,0.0,False,False,False
7.683,True,0.256,0.006,0.0,False,False,False
7.715,True,0.255,0.007,0.0,False,False,False
7.747,True,0.255,0.005,0.0,False,False,False
7.779,True,0.256,0.025,0.0,False,False,False
7.812,True,0.254,0.027,0.0,False,False,False
7.843,True,0.259,0.033,0.0,False,False,False
7.875,True,0.255,0.031,0.0,False,False,False
7.907,True,0.256,0.023,0.0,False,False,False
7.924,True,0.257,0.023,0.0,False,False,False
7.942,True,0.255,0.012,0.0,False,False,False
7.971,True,0.251,0.008,0.0,False,False,False
8.051,True,0.251,0.005,0.0,False,False,False
8.083,True,0.215,0.004,0.0,False,False,False
8.115,True,0.096,0.005,0.006,True,False,False
8.147,True,0.064,0.012,0.011,True,False,False
8.179,True,0.083,0.006,0.017,True,False,False
8.211,True,0.154,0.016,0.022,True,False,False
8.244,True,0.181,0.022,0.028,True,False,False
