timestamp,face_found,ear,mar,perclos,eyes_closed,yawning,drowsy
0.406,True,0.302,0.004,0.0,False,False,False
0.458,True,0.297,0.004,0.0,False,False,False
0.502,True,0.318,0.007,0.0,False,False,False
0.52,True,0.311,0.009,0.0,False,False,False
0.549,True,0.315,0.006,0.0,False,False,False
0.599,True,0.311,0.005,0.0,False,False,False
0.617,True,0.309,0.005,0.0,False,False,False
0.645,True,0.313,0.005,0.0,False,False,False
0.675,True,0.297,0.002,0.0,False,False,False
0.707,True,0.285,0.005,0.0,False,False,False
0.726,True,0.288,0.005,0.0,False,False,False
0.744,True,0.297,0.006,0.0,False,False,False
0.771,True,0.3,0.008,0.0,False,False,False
0.852,True,0.32,0.003,0.0,False,False,False
0.883,True,0.331,0.002,0.0,False,False,False
0.915,True,0.333,0.002,0.0,False,False,False
0.947,True,0.341,0.003,0.0,False,False,False
0.979,True,0.339,0.001,0.0,False,False,False
1.01,True,0.336,0.001,0.0,False,False,False
1.043,True,0.329,0.003,0.0,False,False,False
1.074,True,0.313,0.003,0.0,False,False,False
1.107,True,0.31,0.003,0.0,False,False,False
1.125,True,0.313,0.005,0.0,False,False,False
1.143,True,0.303,0.003,0.0,False,False,False
1.17,True,0.311,0.001,0.0,False,False,False
1.25,True,0.303,0.002,0.0,False,False,False
1.282,True,0.316,0.002,0.0,False,False,False
1.314,True,0.31,0.002,0.0,False,False,False
1.346,True,0.308,0.002,0.0,False,False,False
1.378,True,0.308,0.001,0.0,False,False,False
1.411,True,0.314,0.001,0.0,False,False,False
1.442,True,0.305,0.001,0.0,False,False,False
1.475,True,0.31,0.001,0.0,False,False,False
1.508,True,0.311,0.002,0.0,False,False,False
1.531,True,0.315,0.002,0.0,False,False,False
1.544,True,0.312,0.001,0.0,False,False,False
1.571,True,0.305,0.004,0.0,False,False,False
1.651,True,0.316,0.001,0.0,False,False,False
1.683,True,0.31,0.001,0.0,False,False,False
1.715,True,0.317,0.001,0.0,False,False,False
1.746,True,0.311,0.001,0.0,False,False,False
1.779,True,0.317,0.002,0.0,False,False,False
1.811,True,0.305,0.001,0.0,False,False,False
1.843,True,0.301,0.002,0.0,False,False,False
1.875,True,0.301,0.003,0.0,False,False,False
1.907,True,0.297,0.003,0.0,False,False,False
1.919,True,0.302,0.002,0.0,False,False,False
1.938,True,0.3,0.001,0.0,False,False,False
1.971,True,0.296,0.002,0.0,False,False,False
2.051,True,0.291,0.002,0.0,False,False,False
2.083,True,0.3,0.002,0.0,False,False,False
2.115,True,0.302,0.002,0.0,False,False,False
2.148,True,0.301,0.001,0.0,False,False,False
2.178,True,0.298,0.002,0.0,False,False,False
2.211,True,0.298,0.001,0.0,False,False,False
2.243,True,0.294,0.001,0.0,False,False,False
2.274,True,0.298,0.001,0.0,False,False,False
2.307,True,0.302,0.003,0.0,False,False,False
2.325,True,0.302,0.002,0.0,False,False,False
2.342,True,0.294,0.002,0.0,False,False,False
2.371,True,0.295,0.002,0.0,False,False,False
2.451,True,0.3,0.003,0.0,False,False,False
2.482,True,0.298,0.002,0.0,False,False,False
2.515,True,0.303,0.002,0.0,False,False,False
2.547,True,0.304,0.004,0.0,False,False,False
2.579,True,0.295,0.004,0.0,False,False,False
2.61,True,0.297,0.005,0.0,False,False,False
2.643,True,0.307,0.002,0.0,False,False,False
2.675,True,0.304,0.002,0.0,False,False,False
2.707,True,0.305,0.002,0.0,False,False,False
2.725,True,0.303,0.002,0.0,False,False,False
2.742,True,0.304,0.001,0.0,False,False,False
2.771,True,0.3,0.001,0.0,False,False,False
2.852,True,0.302,0.0,0.0,False,False,False
2.882,True,0.303,0.001,0.0,False,False,False
2.914,True,0.304,0.001,0.0,False,False,False
2.947,True,0.307,0.001,0.0,False,False,False
2.979,True,0.307,0.001,0.0,False,False,False
3.011,True,0.308,0.001,0.0,False,False,False
3.042,True,0.307,0.002,0.0,False,False,False
3.075,True,0.299,0.002,0.0,False,False,False
3.107,True,0.295,0.002,0.0,False,False,False
3.124,True,0.296,0.002,0.0,False,False,False
3.142,True,0.296,0.001,0.0,False,False,False
3.171,True,0.298,0.002,0.0,False,False,False
3.251,True,0.31,0.002,0.0,False,False,False
3.282,True,0.301,0.001,0.0,False,False,False
3.314,True,0.308,0.003,0.0,False,False,False
3.347,True,0.308,0.002,0.0,False,False,False
3.379,True,0.306,0.002,0.0,False,False,False
3.411,True,0.303,0.002,0.0,False,False,False
3.443,True,0.304,0.002,0.0,False,False,False
3.474,True,0.306,0.002,0.0,False,False,False
3.507,True,0.304,0.001,0.0,False,False,False
3.525,True,0.303,0.002,0.0,False,False,False
3.543,True,0.304,0.002,0.0,False,False,False
3.571,True,0.307,0.001,0.0,False,False,False
3.65,True,0.303,0.002,0.0,False,False,False
3.683,True,0.309,0.002,0.0,False,False,False
3.715,True,0.303,0.002,0.0,False,False,False
3.747,True,0.307,0.001,0.0,False,False,False
3.779,True,0.309,0.001,0.0,False,False,False
3.811,True,0.312,0.002,0.0,False,False,False
3.843,True,0.308,0.002,0.0,False,False,False
3.875,True,0.309,0.002,0.0,False,False,False
3.907,True,0.307,0.002,0.0,False,False,False
3.926,True,0.311,0.002,0.0,False,False,False
3.944,True,0.314,0.006,0.0,False,False,False
3.97,True,0.31,0.07,0.0,False,False,False
4.05,True,0.313,0.16,0.0,False,False,False
4.083,True,0.314,0.182,0.0,False,False,False
4.115,True,0.315,0.188,0.0,False,False,False
4.146,True,0.309,0.188,0.0,False,False,False
4.179,True,0.305,0.222,0.0,False,False,False
4.211,True,0.306,0.236,0.0,False,False,False
4.242,True,0.303,0.262,0.0,False,False,False
4.275,True,0.3,0.267,0.0,False,False,False
4.307,True,0.304,0.297,0.0,False,False,False
4.324,True,0.306,0.307,0.0,False,False,False
4.34,True,0.303,0.294,0.0,False,False,False
4.373,True,0.291,0.333,0.0,False,False,False
4.452,True,0.293,0.337,0.0,False,False,False
4.485,True,0.297,0.322,0.0,False,False,False
4.516,True,0.295,0.344,0.0,False,False,False
4.548,True,0.297,0.345,0.0,False,False,False
4.581,True,0.298,0.341,0.0,False,False,False
4.612,True,0.299,0.361,0.0,False,False,False
4.644,True,0.294,0.37,0.0,False,False,False
4.676,True,0.292,0.39,0.0,False,False,False
4.709,True,0.296,0.387,0.0,False,False,False
4.731,True,0.294,0.389,0.0,False,False,False
4.754,True,0.296,0.391,0.0,False,False,False
4.771,True,0.296,0.422,0.0,False,False,False
4.852,True,0.296,0.427,0.0,False,False,False
4.884,True,0.303,0.429,0.0,False,False,False
4.916,True,0.3,0.447,0.0,False,False,False
4.947,True,0.295,0.456,0.0,False,False,False
4.979,True,0.296,0.44,0.0,False,False,False
5.012,True,0.298,0.461,0.0,False,False,False
5.045,True,0.296,0.475,0.0,False,False,False
5.076,True,0.302,0.483,0.0,False,False,False
5.108,True,0.3,0.476,0.0,False,False,False
5.134,True,0.3,0.478,0.0,False,False,False
5.15,True,0.299,0.483,0.0,False,False,False
5.172,True,0.299,0.48,0.0,False,False,False
5.251,True,0.307,0.502,0.0,False,False,False
5.284,True,0.302,0.505,0.0,False,False,False
5.315,True,0.306,0.5,0.0,False,False,False
5.347,True,0.302,0.485,0.0,False,False,False
5.38,True,0.297,0.479,0.0,False,False,False
5.412,True,0.301,0.476,0.0,False,False,False
5.444,True,0.297,0.479,0.0,False,False,False
5.474,True,0.294,0.493,0.0,False,False,False
5.507,True,0.297,0.485,0.0,False,False,False
5.523,True,0.301,0.49,0.0,False,False,False
5.55,True,0.298,0.475,0.0,False,False,False
5.571,True,0.297,0.476,0.0,False,False,False
5.652,True,0.286,0.465,0.0,False,False,False
5.683,True,0.288,0.47,0.0,False,False,False
5.715,True,0.28,0.464,0.0,False,False,False
5.747,True,0.283,0.447,0.0,False,False,False
5.78,True,0.292,0.449,0.0,False,False,False
5.812,True,0.286,0.436,0.0,False,False,False
5.843,True,0.29,0.443,0.0,False,False,False
5.876,True,0.288,0.455,0.0,False,False,False
5.906,True,0.292,0.432,0.0,False,False,False
5.918,True,0.287,0.422,0.0,False,False,False
5.939,True,0.29,0.436,0.0,False,False,False
5.971,True,0.291,0.44,0.0,False,False,False
6.052,True,0.291,0.435,0.0,False,False,False
6.084,True,0.291,0.439,0.0,False,False,False
6.115,True,0.286,0.438,0.0,False,False,False
6.148,True,0.289,0.461,0.0,False,False,False
6.179,True,0.293,0.443,0.0,False,False,False
6.211,True,0.289,0.44,0.0,False,False,False
6.243,True,0.289,0.416,0.0,False,False,False
6.275,True,0.293,0.407,0.0,False,False,False
6.308,True,0.292,0.403,0.0,False,False,False
6.326,True,0.293,0.401,0.0,False,False,False
6.342,True,0.295,0.394,0.0,False,False,False
6.372,True,0.291,0.407,0.0,False,False,False
6.451,True,0.294,0.403,0.0,False,False,False
6.483,True,0.295,0.428,0.0,False,False,False
6.515,True,0.292,0.409,0.0,False,False,False
6.548,True,0.296,0.397,0.0,False,False,False
6.579,True,0.298,0.404,0.0,False,False,False
6.611,True,0.298,0.425,0.0,False,False,False
6.642,True,0.29,0.411,0.0,False,False,False
6.675,True,0.29,0.399,0.0,False,False,False
6.708,True,0.293,0.396,0.0,False,False,False
6.724,True,0.294,0.389,0.0,False,False,False
6.739,True,0.292,0.395,0.0,False,False,False
6.771,True,0.292,0.356,0.0,False,False,False
6.851,True,0.291,0.346,0.0,False,False,False
6.884,True,0.294,0.346,0.0,False,False,False
6.915,True,0.291,0.359,0.0,False,False,False
6.947,True,0.287,0.362,0.0,False,False,False
6.98,True,0.289,0.365,0.0,False,False,False
7.011,True,0.287,0.39,0.0,False,False,False
7.043,True,0.295,0.356,0.0,False,False,False
7.075,True,0.291,0.338,0.0,False,False,False
7.107,True,0.292,0.333,0.0,False,False,False
7.126,True,0.292,0.335,0.0,False,False,False
7.144,True,0.293,0.311,0.0,False,False,False
7.172,True,0.291,0.273,0.0,False,False,False
7.251,True,0.291,0.234,0.0,False,False,False
7.283,True,0.291,0.233,0.0,False,False,False
7.315,True,0.293,0.214,0.0,False,False,False
7.347,True,0.291,0.203,0.0,False,False,False
7.38,True,0.295,0.186,0.0,False,False,False
7.411,True,0.297,0.181,0.0,False,False,False
7.443,True,0.298,0.174,0.0,False,False,False
7.475,True,0.297,0.158,0.0,False,False,False
7.517,True,0.301,0.144,0.0,False,False,False
7.534,True,0.3,0.145,0.0,False,False,False
7.553,True,0.302,0.124,0.0,False,False,False
7.572,True,0.305,0.107,0.0,False,False,False
7.651,True,0.305,0.041,0.0,False,False,False
7.683,True,0.299,0.003,0.0,False,False,False
7.715,True,0.296,0.002,0.0,False,False,False
7.763,True,0.296,0.002,0.0,False,False,False
7.781,True,0.296,0.002,0.0,False,False,False
7.811,True,0.301,0.002,0.0,False,False,False
7.86,True,0.313,0.003,0.0,False,False,False
7.878,True,0.311,0.003,0.0,False,False,False
7.908,True,0.31,0.003,0.0,False,False,False
7.926,True,0.309,0.003,0.0,False,False,False
7.955,True,0.283,0.002,0.0,False,False,False
8.019,True,0.106,0.003,0.006,True,False,False
8.068,True,0.08,0.003,0.011,True,False,False
8.086,True,0.081,0.002,0.017,True,False,False
8.115,True,0.214,0.002,0.017,False,False,False
8.163,True,0.244,0.002,0.017,False,False,False
8.18,True,0.248,0.002,0.017,False,False,False
8.212,True,0.27,0.002,0.017,False,False,False
8.23,True,0.269,0.002,0.017,False,False,False
8.259,True,0.279,0.002,0.017,False,False,False
8.308,True,0.28,0.002,0.017,False,False,False
8.326,True,0.28,0.002,0.017,False,False,False
8.371,True,0.28,0.002,0.017,False,False,False
8.419,True,0.282,0.002,0.017,False,False,False
8.468,True,0.28,0.002,0.017,False,False,False
8.486,True,0.28,0.002,0.017,False,False,False
8.515,True,0.286,0.002,0.017,False,False,False
8.563,True,0.286,0.002,0.017,False,False,False
8.582,True,0.285,0.002,0.017,False,False,False
8.612,True,0.287,0.002,0.017,False,False,False
8.63,True,0.287,0.002,0.017,False,False,False
8.675,True,0.29,0.002,0.017,False,False,False
8.724,True,0.292,0.002,0.017,False,False,False
8.741,True,0.294,0.002,0.017,False,False,False
8.784,True,0.296,0.002,0.017,False,False,False
8.819,True,0.293,0.002,0.017,False,False,False
8.867,True,0.295,0.002,0.017,False,False,False
8.885,True,0.294,0.002,0.017,False,False,False
8.916,True,0.295,0.002,0.017,False,False,False
8.934,True,0.293,0.002,0.017,False,False,False
8.963,True,0.29,0.002,0.017,False,False,False
9.027,True,0.285,0.002,0.017,False,False,False
9.045,True,0.285,0.002,0.017,False,False,False
9.075,True,0.29,0.002,0.017,False,False,False
9.123,True,0.283,0.002,0.017,False,False,False
9.142,True,0.285,0.002,0.017,False,False,False
9.171,True,0.27,0.002,0.017,False,False,False
9.219,True,0.271,0.002,0.017,False,False,False
9.238,True,0.269,0.002,0.017,False,False,False
9.267,True,0.269,0.001,0.017,False,False,False
9.315,True,0.275,0.001,0.017,False,False,False
9.333,True,0.273,0.001,0.017,False,False,False
9.38,True,0.269,0.002,0.017,False,False,False
9.427,True,0.268,0.002,0.017,False,False,False
9.445,True,0.269,0.002,0.017,False,False,False
9.522,True,0.278,0.001,0.017,False,False,False
9.561,True,0.269,0.002,0.017,False,False,False
9.579,True,0.267,0.001,0.017,False,False,False
9.597,True,0.277,0.001,0.017,False,False,False
9.616,True,0.273,0.001,0.017,False,False,False
9.633,True,0.276,0.001,0.017,False,False,False
9.696,True,0.274,0.001,0.017,False,False,False
9.731,True,0.276,0.001,0.017,False,False,False
9.749,True,0.279,0.001,0.017,False,False,False
9.779,True,0.273,0.001,0.017,False,False,False
9.829,True,0.281,0.002,0.017,False,False,False
9.862,True,0.275,0.003,0.017,False,False,False
9.879,True,0.282,0.001,0.017,False,False,False
9.923,True,0.272,0.001,0.017,False,False,False
9.941,True,0.278,0.003,0.017,False,False,False
9.971,True,0.278,0.005,0.017,False,False,False
9.989,True,0.288,0.004,0.017,False,False,False
10.035,True,0.274,0.143,0.017,False,False,False
10.083,True,0.279,0.211,0.017,False,False,False
10.132,True,0.284,0.282,0.017,False,False,False
10.15,True,0.289,0.254,0.017,False,False,False
10.179,True,0.268,0.235,0.017,False,False,False
10.228,True,0.252,0.221,0.017,False,False,False
10.246,True,0.26,0.269,0.017,False,False,False
10.278,True,0.22,0.254,0.017,False,False,False
10.31,True,0.229,0.323,0.017,False,False,False
10.328,True,0.235,0.227,0.017,False,False,False
10.387,True,0.237,0.207,0.017,False,False,False
10.405,True,0.237,0.204,0.017,False,False,False
10.435,True,0.236,0.203,0.017,False,False,False
10.485,True,0.219,0.02,0.017,False,False,False
10.532,True,0.217,0.106,0.017,False,False,False
10.55,True,0.22,0.17,0.017,False,False,False
10.579,True,0.224,0.058,0.017,False,False,False
10.597,True,0.225,0.031,0.017,False,False,False
10.627,True,0.235,0.047,0.017,False,False,False
10.693,True,0.226,0.016,0.017,False,False,False
10.711,True,0.235,0.023,0.017,False,False,False
10.739,True,0.23,0.018,0.017,False,False,False
10.788,True,0.226,0.018,0.017,False,False,False
10.806,True,0.228,0.02,0.017,False,False,False
10.836,True,0.22,0.033,0.017,False,False,False
10.884,True,0.226,0.201,0.017,False,False,False
10.931,True,0.23,0.485,0.017,False,False,False
10.949,True,0.232,0.53,0.017,False,False,False
10.978,True,0.229,0.44,0.017,False,False,False
10.996,True,0.233,0.417,0.017,False,False,False
11.043,True,0.226,0.413,0.017,False,False,False
11.091,True,0.232,0.376,0.017,False,False,False
11.109,True,0.245,0.361,0.017,False,False,False
11.139,True,0.236,0.35,0.017,False,False,False
11.192,True,0.229,0.278,0.017,False,False,False
11.21,True,0.234,0.279,0.017,False,False,False
11.235,True,0.233,0.275,0.017,False,False,False
11.283,True,0.232,0.342,0.017,False,False,False
11.302,True,0.232,0.339,0.017,False,False,False
11.331,True,0.233,0.37,0.017,False,False,False
11.396,True,0.232,0.36,0.017,False,False,False
