timestamp,face_found,ear,mar,perclos,eyes_closed,yawning,drowsy
6.479,True,0.276,0.002,0.022,False,False,False
6.526,True,0.277,0.002,0.017,False,False,False
6.559,True,0.28,0.002,0.011,False,False,False
6.591,True,0.277,0.002,0.0,False,False,False
6.622,True,0.282,0.002,0.0,False,False,False
6.655,True,0.281,0.002,0.0,False,False,False
6.687,True,0.286,0.002,0.0,False,False,False
6.718,True,0.287,0.002,0.0,False,False,False
6.751,True,0.29,0.002,0.0,False,False,False
6.782,True,0.291,0.002,0.0,False,False,False
6.814,True,0.293,0.001,0.0,False,False,False
6.848,True,0.302,0.002,0.0,False,False,False
6.879,True,0.3,0.002,0.0,False,False,False
6.927,True,0.313,0.002,0.0,False,False,False
6.958,True,0.304,0.001,0.0,False,False,False
6.991,True,0.302,0.001,0.0,False,False,False
7.023,True,0.312,0.002,0.0,False,False,False
7.055,True,0.311,0.001,0.0,False,False,False
7.088,True,0.304,0.002,0.0,False,False,False
7.119,True,0.314,0.002,0.0,False,False,False
7.151,True,0.319,0.001,0.0,False,False,False
7.183,True,0.316,0.002,0.0,False,False,False
7.216,True,0.305,0.002,0.0,False,False,False
7.248,True,0.296,0.002,0.0,False,False,False
7.279,True,0.294,0.002,0.0,False,False,False
7.327,True,0.293,0.001,0.0,False,False,False
7.358,True,0.291,0.001,0.0,False,False,False
7.39,True,0.29,0.002,0.0,False,False,False
7.423,True,0.283,0.002,0.0,False,False,False
7.455,True,0.285,0.002,0.0,False,False,False
7.487,True,0.279,0.001,0.0,False,False,False
7.519,True,0.225,0.001,0.0,False,False,False
7.55,True,0.096,0.001,0.006,True,False,False
7.583,True,0.122,0.002,0.011,True,False,False
7.615,True,0.214,0.002,0.011,False,False,False
7.647,True,0.23,0.002,0.011,False,False,False
7.679,True,0.241,0.002,0.011,False,False,False
7.728,True,0.245,0.002,0.011,False,False,False
7.759,True,0.245,0.002,0.011,False,False,False
7.791,True,0.244,0.002,0.011,False,False,False
7.823,True,0.245,0.001,0.011,False,False,False
7.855,True,0.244,0.001,0.011,False,False,False
7.887,True,0.245,0.001,0.011,False,False,False
7.918,True,0.246,0.001,0.011,False,False,False
7.952,True,0.251,0.002,0.011,False,False,False
7.982,True,0.251,0.001,0.011,False,False,False
8.015,True,0.251,0.001,0.011,False,False,False
8.047,True,0.253,0.001,0.011,False,False,False
8.079,True,0.261,0.001,0.011,False,False,False
8.111,True,0.258,0.042,0.011,False,False,False
8.16,True,0.254,0.002,0.011,False,False,False
8.19,True,0.243,0.002,0.011,False,False,False
8.223,True,0.233,0.002,0.011,False,False,False
8.256,True,0.228,0.002,0.011,False,False,False
8.287,True,0.224,0.003,0.011,False,False,False
8.319,True,0.206,0.002,0.017,True,False,False
8.351,True,0.203,0.002,0.022,True,False,False
8.384,True,0.206,0.003,0.028,True,False,False
8.415,True,0.199,0.002,0.033,True,False,False
8.447,True,0.193,0.003,0.039,True,False,False
8.479,True,0.195,0.002,0.044,True,False,False
8.511,True,0.201,0.002,0.05,True,False,False
8.559,True,0.193,0.002,0.056,True,False,False
8.592,True,0.201,0.002,0.061,True,False,False
8.623,True,0.193,0.002,0.067,True,False,False
8.655,True,0.195,0.002,0.072,True,False,False
8.688,True,0.193,0.001,0.077,True,False,False
8.72,True,0.194,0.002,0.083,True,False,False
8.751,True,0.193,0.002,0.089,True,False,False
8.784,True,0.192,0.001,0.094,True,False,False
8.816,True,0.186,0.002,0.1,True,False,False
8.846,True,0.189,0.001,0.106,True,False,False
8.879,True,0.189,0.001,0.111,True,False,False
8.912,True,0.189,0.001,0.116,True,False,False
8.958,True,0.187,0.001,0.122,True,False,False
8.991,True,0.185,0.001,0.128,True,False,False
9.023,True,0.184,0.001,0.133,True,False,False
9.056,True,0.188,0.002,0.139,True,False,False
9.087,True,0.188,0.002,0.144,True,False,False
9.12,True,0.19,0.001,0.15,True,False,False
9.151,True,0.192,0.001,0.155,True,False,False
9.183,True,0.193,0.001,0.161,True,False,False
9.215,True,0.193,0.001,0.167,True,False,False
9.248,True,0.197,0.001,0.172,True,False,False
9.279,True,0.196,0.001,0.177,True,False,False
9.311,True,0.193,0.001,0.182,True,False,False
9.359,True,0.19,0.002,0.189,True,False,False
9.391,True,0.19,0.002,0.194,True,False,False
9.423,True,0.189,0.002,0.2,True,False,False
9.454,True,0.187,0.001,0.206,True,False,False
9.487,True,0.191,0.001,0.21,True,False,False
9.519,True,0.188,0.001,0.215,True,False,False
9.55,True,0.192,0.001,0.221,True,False,False
9.582,True,0.19,0.001,0.227,True,False,False
9.615,True,0.19,0.001,0.232,True,False,False
9.648,True,0.185,0.001,0.239,True,False,False
9.679,True,0.195,0.001,0.244,True,False,False
9.712,True,0.202,0.001,0.249,True,False,False
9.758,True,0.199,0.001,0.254,True,False,False
9.79,True,0.199,0.001,0.26,True,False,False
9.822,True,0.205,0.001,0.265,True,False,False
9.855,True,0.227,0.002,0.267,False,False,False
9.887,True,0.217,0.001,0.265,False,False,False
9.92,True,0.228,0.004,0.267,False,False,False
9.951,True,0.236,0.002,0.267,False,False,False
9.982,True,0.236,0.003,0.265,False,False,False
10.014,True,0.24,0.002,0.265,False,False,False
10.047,True,0.23,0.003,0.267,False,False,False
10.079,True,0.239,0.002,0.267,False,False,False
10.112,True,0.228,0.002,0.265,False,False,False
10.158,True,0.234,0.002,0.265,False,False,False
10.191,True,0.226,0.002,0.267,False,False,False
10.223,True,0.222,0.002,0.265,False,False,False
10.255,True,0.225,0.002,0.265,False,False,False
10.287,True,0.221,0.002,0.265,False,False,False
10.319,True,0.211,0.001,0.267,False,False,False
10.352,True,0.213,0.003,0.267,False,False,False
10.383,True,0.205,0.002,0.272,True,False,False
10.414,True,0.206,0.001,0.276,True,False,False
