timestamp,face_found,ear,mar,perclos,eyes_closed,yawning,drowsy
0.348,True,0.291,0.001,0.0,False,False,False
0.379,True,0.309,0.001,0.0,False,False,False
0.392,True,0.29,0.001,0.0,False,False,False
0.417,True,0.273,0.002,0.0,False,False,False
0.446,True,0.278,0.002,0.0,False,False,False
0.476,True,0.285,0.002,0.0,False,False,False
0.524,True,0.254,0.004,0.0,False,False,False
0.558,True,0.262,0.005,0.0,False,False,False
0.588,True,0.259,0.021,0.0,False,False,False
0.62,True,0.267,0.023,0.0,False,False,False
0.653,True,0.267,0.012,0.0,False,False,False
0.684,True,0.266,0.004,0.0,False,False,False
0.715,True,0.269,0.006,0.0,False,False,False
0.748,True,0.273,0.002,0.0,False,False,False
0.781,True,0.271,0.004,0.0,False,False,False
0.812,True,0.276,0.004,0.0,False,False,False
0.844,True,0.274,0.003,0.0,False,False,False
0.876,True,0.272,0.001,0.0,False,False,False
0.924,True,0.279,0.002,0.0,False,False,False
0.956,True,0.272,0.002,0.0,False,False,False
0.988,True,0.27,0.003,0.0,False,False,False
1.02,True,0.275,0.002,0.0,False,False,False
1.051,True,0.273,0.001,0.0,False,False,False
1.084,True,0.278,0.001,0.0,False,False,False
1.116,True,0.272,0.001,0.0,False,False,False
1.149,True,0.267,0.003,0.0,False,False,False
1.18,True,0.264,0.019,0.0,False,False,False
1.212,True,0.275,0.014,0.0,False,False,False
1.244,True,0.265,0.011,0.0,False,False,False
1.276,True,0.274,0.008,0.0,False,False,False
1.324,True,0.29,0.005,0.0,False,False,False
1.356,True,0.293,0.012,0.0,False,False,False
1.388,True,0.286,0.001,0.0,False,False,False
1.42,True,0.283,0.001,0.0,False,False,False
1.453,True,0.278,0.001,0.0,False,False,False
1.483,True,0.297,0.004,0.0,False,False,False
1.517,True,0.286,0.002,0.0,False,False,False
1.548,True,0.289,0.0,0.0,False,False,False
1.581,True,0.298,0.001,0.0,False,False,False
1.612,True,0.287,0.004,0.0,False,False,False
1.644,True,0.29,0.001,0.0,False,False,False
1.676,True,0.288,0.002,0.0,False,False,False
1.724,True,0.279,0.003,0.0,False,False,False
1.756,True,0.27,0.004,0.0,False,False,False
1.787,True,0.269,0.107,0.0,False,False,False
1.82,True,0.275,0.15,0.0,False,False,False
1.852,True,0.265,0.164,0.0,False,False,False
1.884,True,0.257,0.155,0.0,False,False,False
1.916,True,0.262,0.16,0.0,False,False,False
1.948,True,0.264,0.151,0.0,False,False,False
1.98,True,0.26,0.165,0.0,False,False,False
2.012,True,0.265,0.178,0.0,False,False,False
2.044,True,0.254,0.18,0.0,False,False,False
2.076,True,0.265,0.178,0.0,False,False,False
2.124,True,0.263,0.189,0.0,False,False,False
2.156,True,0.261,0.19,0.0,False,False,False
2.188,True,0.258,0.21,0.0,False,False,False
2.219,True,0.257,0.226,0.0,False,False,False
2.252,True,0.253,0.247,0.0,False,False,False
2.284,True,0.248,0.27,0.0,False,False,False
2.316,True,0.244,0.277,0.0,False,False,False
2.348,True,0.244,0.282,0.0,False,False,False
2.38,True,0.251,0.289,0.0,False,False,False
2.412,True,0.245,0.295,0.0,False,False,False
2.444,True,0.247,0.276,0.0,False,False,False
2.477,True,0.249,0.288,0.0,False,False,False
2.524,True,0.245,0.282,0.0,False,False,False
2.556,True,0.247,0.288,0.0,False,False,False
2.588,True,0.241,0.302,0.0,False,False,False
2.62,True,0.241,0.293,0.0,False,False,False
2.652,True,0.237,0.304,0.0,False,False,False
2.683,True,0.232,0.308,0.0,False,False,False
2.717,True,0.23,0.3,0.0,False,False,False
2.748,True,0.229,0.306,0.0,False,False,False
2.78,True,0.23,0.293,0.0,False,False,False
2.812,True,0.229,0.305,0.0,False,False,False
2.843,True,0.231,0.3,0.0,False,False,False
2.876,True,0.231,0.31,0.0,False,False,False
2.924,True,0.233,0.316,0.0,False,False,False
2.956,True,0.228,0.353,0.0,False,False,False
2.988,True,0.242,0.385,0.0,False,False,False
3.02,True,0.239,0.401,0.0,False,False,False
3.052,True,0.244,0.384,0.0,False,False,False
3.084,True,0.238,0.411,0.0,False,False,False
3.115,True,0.238,0.463,0.0,False,False,False
3.148,True,0.244,0.45,0.0,False,False,False
3.18,True,0.242,0.474,0.0,False,False,False
3.212,True,0.242,0.5,0.0,False,False,False
3.244,True,0.24,0.475,0.0,False,False,False
3.276,True,0.238,0.464,0.0,False,False,False
3.324,True,0.239,0.463,0.0,False,False,False
3.356,True,0.236,0.485,0.0,False,False,False
3.388,True,0.233,0.491,0.0,False,False,False
3.42,True,0.234,0.489,0.0,False,False,False
3.452,True,0.234,0.477,0.0,False,False,False
3.484,True,0.236,0.495,0.0,False,False,False
3.516,True,0.237,0.497,0.0,False,False,False
3.548,True,0.237,0.506,0.0,False,False,False
3.58,True,0.233,0.505,0.0,False,False,False
3.612,True,0.233,0.491,0.0,False,False,False
3.643,True,0.232,0.475,0.0,False,False,False
3.676,True,0.228,0.473,0.0,False,False,False
3.724,True,0.227,0.459,0.0,False,False,False
3.756,True,0.226,0.463,0.0,False,False,False
3.788,True,0.229,0.479,0.0,False,False,False
3.821,True,0.231,0.489,0.0,False,False,False
3.852,True,0.231,0.499,0.0,False,False,False
3.884,True,0.229,0.488,0.0,False,False,False
3.916,True,0.233,0.484,0.0,False,False,False
3.947,True,0.227,0.455,0.0,False,False,False
3.98,True,0.225,0.443,0.0,False,False,False
4.012,True,0.228,0.422,0.0,False,False,False
4.044,True,0.225,0.413,0.0,False,False,False
4.076,True,0.226,0.428,0.0,False,False,False
4.123,True,0.228,0.428,0.0,False,False,False
4.156,True,0.226,0.426,0.0,False,False,False
4.188,True,0.225,0.43,0.0,False,False,False
4.22,True,0.223,0.451,0.0,False,False,False
4.252,True,0.227,0.432,0.0,False,False,False
4.284,True,0.223,0.425,0.0,False,False,False
4.316,True,0.224,0.44,0.0,False,False,False
4.348,True,0.224,0.434,0.0,False,False,False
4.38,True,0.223,0.435,0.0,False,False,False
4.412,True,0.229,0.441,0.0,False,False,False
4.445,True,0.229,0.43,0.0,False,False,False
4.476,True,0.231,0.432,0.0,False,False,False
4.524,True,0.232,0.427,0.0,False,False,False
4.556,True,0.234,0.421,0.0,False,False,False
4.588,True,0.235,0.415,0.0,False,False,False
4.62,True,0.229,0.422,0.0,False,False,False
4.652,True,0.228,0.411,0.0,False,False,False
4.684,True,0.232,0.409,0.0,False,False,False
4.716,True,0.228,0.384,0.0,False,False,False
4.748,True,0.227,0.418,0.0,False,False,False
4.78,True,0.228,0.412,0.0,False,False,False
4.812,True,0.227,0.399,0.0,False,False,False
4.845,True,0.224,0.405,0.0,False,False,False
4.876,True,0.225,0.392,0.0,False,False,False
4.924,True,0.227,0.429,0.0,False,False,False
4.956,True,0.22,0.462,0.0,False,False,False
4.989,True,0.226,0.501,0.0,False,False,False
5.02,True,0.229,0.523,0.0,False,False,False
5.052,True,0.229,0.528,0.0,False,False,False
5.084,True,0.232,0.561,0.0,False,False,False
5.116,True,0.234,0.567,0.0,False,False,False
5.148,True,0.231,0.567,0.0,False,False,False
5.18,True,0.233,0.568,0.0,False,False,False
5.212,True,0.231,0.584,0.0,False,False,False
5.244,True,0.233,0.561,0.0,False,False,False
5.276,True,0.235,0.572,0.0,False,False,False
5.324,True,0.241,0.554,0.0,False,False,False
5.355,True,0.24,0.57,0.0,False,False,False
5.387,True,0.245,0.578,0.0,False,False,False
5.42,True,0.247,0.603,0.0,False,False,False
5.451,True,0.247,0.629,0.0,False,False,False
5.484,True,0.249,0.639,0.0,False,False,False
5.515,True,0.25,0.647,0.0,False,False,False
5.548,True,0.249,0.635,0.0,False,False,False
5.58,True,0.251,0.624,0.0,False,False,False
5.612,True,0.251,0.629,0.0,False,False,False
5.644,True,0.249,0.632,0.0,False,False,False
5.676,True,0.249,0.62,0.0,False,False,False
5.724,True,0.251,0.641,0.0,False,False,False
5.756,True,0.248,0.638,0.0,False,False,False
5.788,True,0.241,0.632,0.0,False,False,False
5.82,True,0.246,0.652,0.0,False,False,False
5.852,True,0.244,0.668,0.0,False,False,False
5.884,True,0.244,0.676,0.0,False,False,False
5.916,True,0.237,0.676,0.0,False,False,False
5.948,True,0.239,0.678,0.0,False,False,False
5.98,True,0.237,0.688,0.0,False,False,False
6.012,True,0.239,0.684,0.0,False,False,False
6.045,True,0.24,0.667,0.0,False,False,False
6.076,True,0.235,0.678,0.0,False,False,False
6.124,True,0.237,0.678,0.0,False,False,False
6.156,True,0.237,0.68,0.0,False,False,False
