timestamp,face_found,ear,mar,perclos,eyes_closed,yawning,drowsy
9.555,True,0.221,0.513,0.028,False,False,False
9.586,True,0.212,0.475,0.028,False,False,False
9.619,True,0.216,0.483,0.028,False,False,False
9.651,True,0.213,0.481,0.028,False,False,False
9.683,True,0.218,0.499,0.028,False,False,False
9.715,True,0.217,0.493,0.028,False,False,False
9.763,True,0.212,0.497,0.028,False,False,False
9.795,True,0.213,0.523,0.028,False,False,False
9.827,True,0.212,0.552,0.028,False,False,False
9.859,True,0.211,0.536,0.028,False,False,False
9.891,True,0.212,0.557,0.028,False,False,False
9.922,True,0.215,0.534,0.028,False,False,False
9.955,True,0.212,0.53,0.028,False,False,False
9.986,True,0.216,0.532,0.028,False,False,False
10.019,True,0.214,0.53,0.028,False,False,False
10.051,True,0.219,0.496,0.028,False,False,False
10.083,True,0.218,0.445,0.028,False,False,False
10.115,True,0.221,0.369,0.028,False,False,False
10.163,True,0.232,0.336,0.028,False,False,False
10.195,True,0.228,0.318,0.028,False,False,False
10.228,True,0.224,0.255,0.028,False,False,False
10.259,True,0.223,0.205,0.028,False,False,False
10.291,True,0.226,0.169,0.028,False,False,False
10.322,True,0.229,0.126,0.028,False,False,False
10.354,True,0.236,0.108,0.028,False,False,False
10.387,True,0.232,0.072,0.028,False,False,False
10.419,True,0.229,0.045,0.028,False,False,False
10.451,True,0.236,0.058,0.028,False,False,False
10.483,True,0.238,0.02,0.028,False,False,False
10.515,True,0.23,0.01,0.028,False,False,False
10.562,True,0.234,0.004,0.028,False,False,False
10.595,True,0.236,0.004,0.028,False,False,False
10.627,True,0.232,0.004,0.028,False,False,False
10.659,True,0.235,0.003,0.028,False,False,False
10.691,True,0.237,0.002,0.028,False,False,False
10.723,True,0.238,0.003,0.028,False,False,False
10.755,True,0.24,0.002,0.028,False,False,False
10.787,True,0.244,0.003,0.028,False,False,False
10.819,True,0.249,0.002,0.028,False,False,False
10.851,True,0.264,0.003,0.028,False,False,False
10.883,True,0.278,0.002,0.028,False,False,False
10.915,True,0.303,0.005,0.028,False,False,False
10.963,True,0.307,0.001,0.028,False,False,False
10.995,True,0.31,0.001,0.028,False,False,False
11.027,True,0.319,0.001,0.028,False,False,False
11.058,True,0.305,0.002,0.028,False,False,False
11.091,True,0.315,0.001,0.028,False,False,False
11.123,True,0.313,0.002,0.028,False,False,False
11.155,True,0.306,0.001,0.028,False,False,False
11.187,True,0.296,0.001,0.028,False,False,False
11.22,True,0.293,0.001,0.028,False,False,False
11.251,True,0.282,0.001,0.028,False,False,False
11.283,True,0.219,0.002,0.028,False,False,False
11.315,True,0.077,0.001,0.033,True,False,False
11.363,True,0.064,0.001,0.039,True,False,False
11.395,True,0.071,0.001,0.044,True,False,False
11.428,True,0.108,0.002,0.05,True,False,False
11.458,True,0.163,0.001,0.055,True,False,False
11.491,True,0.179,0.001,0.061,True,False,False
11.523,True,0.188,0.001,0.067,True,False,False
11.555,True,0.179,0.001,0.072,True,False,False
11.587,True,0.178,0.002,0.077,True,False,False
11.619,True,0.178,0.002,0.083,True,False,False
11.65,True,0.189,0.002,0.088,True,False,False
11.683,True,0.186,0.002,0.094,True,False,False
11.715,True,0.188,0.002,0.099,True,False,False
11.763,True,0.194,0.002,0.106,True,False,False
11.795,True,0.188,0.002,0.111,True,False,False
11.827,True,0.188,0.003,0.117,True,False,False
11.859,True,0.187,0.002,0.122,True,False,False
11.89,True,0.18,0.002,0.127,True,False,False
11.923,True,0.173,0.002,0.133,True,False,False
11.955,True,0.168,0.002,0.139,True,False,False
11.987,True,0.176,0.002,0.144,True,False,False
12.019,True,0.175,0.002,0.15,True,False,False
12.051,True,0.175,0.001,0.155,True,False,False
12.082,True,0.173,0.002,0.16,True,False,False
12.115,True,0.168,0.002,0.166,True,False,False
12.163,True,0.169,0.003,0.172,True,False,False
12.195,True,0.164,0.002,0.178,True,False,False
12.227,True,0.155,0.002,0.182,True,False,False
12.259,True,0.13,0.002,0.188,True,False,False
12.291,True,0.113,0.001,0.193,True,False,False
12.322,True,0.102,0.002,0.199,True,False,False
12.354,True,0.103,0.002,0.204,True,False,False
12.387,True,0.106,0.002,0.211,True,False,False
12.419,True,0.083,0.001,0.217,True,False,False
12.451,True,0.065,0.002,0.222,True,False,False
12.483,True,0.076,0.002,0.227,True,False,False
12.514,True,0.12,0.001,0.232,True,False,False
12.563,True,0.097,0.003,0.238,True,False,False
12.595,True,0.081,0.002,0.244,True,False,False
12.627,True,0.113,0.006,0.249,True,False,False
12.659,True,0.069,0.003,0.256,True,False,False
12.691,True,0.063,0.002,0.26,True,False,False
12.723,True,0.075,0.004,0.265,True,False,False
12.754,True,0.087,0.003,0.271,True,False,False
12.787,True,0.077,0.004,0.276,True,False,False
12.819,True,0.054,0.004,0.282,True,False,False
12.851,True,0.05,0.003,0.289,True,False,False
12.883,True,0.044,0.003,0.293,True,False,False
12.915,True,0.055,0.003,0.298,True,False,False
12.963,True,0.06,0.003,0.306,True,False,False
12.995,True,0.063,0.003,0.309,True,False,False
13.027,True,0.091,0.003,0.317,True,False,False
13.059,True,0.125,0.003,0.322,True,False,False
13.091,True,0.135,0.003,0.328,True,False,False
13.123,True,0.149,0.004,0.333,True,False,False
13.155,True,0.166,0.002,0.339,True,False,False
13.186,True,0.178,0.002,0.343,True,False,False
13.219,True,0.184,0.002,0.348,True,False,False
13.251,True,0.194,0.002,0.354,True,False,False
13.283,True,0.202,0.002,0.361,True,False,False
13.315,True,0.205,0.002,0.365,True,False,False
13.363,True,0.21,0.002,0.372,True,False,False
13.394,True,0.212,0.001,0.37,False,False,False
13.427,True,0.213,0.001,0.37,False,False,False
13.459,True,0.22,0.002,0.37,False,False,False
13.491,True,0.223,0.002,0.372,False,False,False
13.523,True,0.223,0.001,0.372,False,False,False
13.555,True,0.22,0.002,0.372,False,False,False
13.587,True,0.126,0.001,0.376,True,False,False
13.618,True,0.069,0.001,0.381,True,False,False
13.651,True,0.068,0.001,0.389,True,False,False
13.683,True,0.107,0.001,0.392,True,False,False
13.715,True,0.16,0.001,0.398,True,False,False
13.763,True,0.189,0.002,0.406,True,False,True
13.795,True,0.197,0.001,0.409,True,False,True
13.827,True,0.207,0.001,0.417,True,False,True
13.859,True,0.215,0.001,0.417,False,False,True
13.891,True,0.218,0.001,0.417,False,False,True
13.923,True,0.225,0.001,0.417,False,False,True
13.955,True,0.226,0.001,0.417,False,False,True
13.987,True,0.229,0.002,0.414,False,False,True
14.019,True,0.232,0.002,0.417,False,False,True
14.051,True,0.239,0.003,0.417,False,False,True
14.083,True,0.24,0.002,0.417,False,False,True
14.114,True,0.241,0.002,0.417,False,False,True
14.163,True,0.246,0.002,0.414,False,False,True
14.194,True,0.252,0.002,0.414,False,False,True
14.227,True,0.249,0.002,0.414,False,False,True
14.259,True,0.252,0.002,0.414,False,False,True
14.29,True,0.242,0.002,0.414,False,False,True
14.323,True,0.193,0.002,0.414,True,False,True
14.354,True,0.169,0.002,0.414,True,False,True
14.387,True,0.159,0.002,0.411,True,False,True
14.419,True,0.114,0.002,0.414,True,False,True
14.451,True,0.073,0.002,0.414,True,False,True
14.482,True,0.063,0.002,0.42,True,False,True
14.514,True,0.086,0.001,0.425,True,False,True
14.563,True,0.132,0.002,0.431,True,False,True
14.595,True,0.172,0.002,0.439,True,False,True
14.627,True,0.177,0.002,0.442,True,False,True
14.659,True,0.187,0.002,0.448,True,False,True
14.691,True,0.191,0.002,0.453,True,False,True
14.723,True,0.193,0.001,0.459,True,False,True
14.755,True,0.194,0.002,0.464,True,False,True
14.787,True,0.191,0.001,0.47,True,False,True
14.819,True,0.193,0.002,0.475,True,False,True
14.851,True,0.195,0.002,0.481,True,False,True
14.882,True,0.196,0.002,0.486,True,False,True
14.914,True,0.194,0.002,0.492,True,False,True
14.963,True,0.199,0.001,0.497,True,False,True
14.995,True,0.202,0.002,0.503,True,False,True
15.027,True,0.2,0.002,0.508,True,False,True
15.059,True,0.2,0.002,0.514,True,False,True
15.092,True,0.198,0.002,0.522,True,False,True
15.123,True,0.198,0.002,0.525,True,False,True
15.154,True,0.198,0.002,0.53,True,False,True
15.187,True,0.2,0.002,0.536,True,False,True
15.219,True,0.2,0.002,0.541,True,False,True
15.251,True,0.196,0.002,0.55,True,False,True
15.283,True,0.2,0.002,0.552,True,False,True
15.314,True,0.202,0.002,0.558,True,False,True
15.362,True,0.198,0.002,0.564,True,False,True
15.394,True,0.181,0.002,0.569,True,False,True
15.427,True,0.179,0.002,0.578,True,False,True
15.459,True,0.18,0.003,0.583,True,False,True
15.49,True,0.181,0.002,0.586,True,False,True
15.523,True,0.182,0.003,0.591,True,False,True
15.555,True,0.182,0.002,0.597,True,False,True
15.586,True,0.19,0.001,0.606,True,False,True
15.619,True,0.196,0.003,0.608,True,False,True
15.651,True,0.199,0.003,0.613,True,False,True
15.683,True,0.197,0.005,0.622,True,False,True
15.714,True,0.193,0.004,0.624,True,False,True
15.763,True,0.199,0.003,0.633,True,False,True
15.794,True,0.202,0.003,0.635,True,False,True
15.827,True,0.203,0.003,0.644,True,False,True
15.859,True,0.199,0.001,0.65,True,False,True
15.891,True,0.201,0.003,0.656,True,False,True
15.923,True,0.192,0.002,0.661,True,False,True
15.954,True,0.13,0.003,0.663,True,False,True
15.987,True,0.047,0.003,0.672,True,False,True
16.018,True,0.041,0.002,0.674,True,False,True
16.051,True,0.082,0.001,0.68,True,False,True
16.083,True,0.132,0.002,0.685,True,False,True
16.114,True,0.181,0.001,0.691,True,False,True
16.163,True,0.189,0.002,0.696,True,False,True
16.194,True,0.2,0.002,0.702,True,False,True
16.227,True,0.186,0.002,0.707,True,False,True
16.259,True,0.204,0.002,0.713,True,False,True
16.291,True,0.197,0.002,0.722,True,False,True
16.323,True,0.196,0.001,0.728,True,False,True
16.354,True,0.205,0.001,0.729,True,False,True
16.387,True,0.208,0.001,0.739,True,False,True
16.419,True,0.206,0.002,0.744,True,False,True
16.45,True,0.211,0.002,0.74,False,False,True
16.482,True,0.223,0.004,0.74,False,False,True
16.514,True,0.198,0.001,0.746,True,False,True
16.563,True,0.214,0.001,0.75,False,False,True
16.595,True,0.215,0.002,0.746,False,False,True
16.626,True,0.203,0.003,0.751,True,False,True
16.659,True,0.229,0.003,0.751,False,False,True
16.692,True,0.217,0.004,0.756,False,False,True
16.723,True,0.214,0.004,0.751,False,False,True
16.755,True,0.203,0.003,0.757,True,False,True
16.787,True,0.206,0.003,0.767,True,False,True
16.819,True,0.199,0.004,0.768,True,False,True
16.851,True,0.201,0.003,0.773,True,False,True
16.883,True,0.204,0.003,0.779,True,False,True
16.914,True,0.211,0.003,0.779,False,False,True
16.962,True,0.191,0.004,0.785,True,False,True
16.994,True,0.203,0.002,0.79,True,False,True
17.027,True,0.204,0.002,0.796,True,False,True
17.059,True,0.201,0.003,0.806,True,False,True
17.091,True,0.204,0.003,0.807,True,False,True
17.122,True,0.19,0.002,0.812,True,False,True
17.154,True,0.199,0.001,0.818,True,False,True
17.187,True,0.194,0.002,0.823,True,False,True
17.219,True,0.203,0.001,0.829,True,False,True
17.251,True,0.216,0.003,0.833,False,False,True
17.283,True,0.208,0.003,0.834,True,False,True
17.314,True,0.213,0.002,0.834,False,False,True
17.363,True,0.205,0.001,0.833,True,False,True
17.395,True,0.228,0.002,0.829,False,False,True
17.427,True,0.224,0.002,0.823,False,False,True
17.459,True,0.234,0.005,0.817,False,False,True
17.491,True,0.229,0.069,0.812,False,False,True
17.523,True,0.225,0.116,0.807,False,False,True
17.554,True,0.233,0.088,0.801,False,False,True
17.587,True,0.22,0.035,0.794,False,False,True
17.619,True,0.234,0.015,0.79,False,False,True
17.65,True,0.239,0.003,0.785,False,False,True
17.683,True,0.232,0.002,0.779,False,False,True
17.715,True,0.234,0.003,0.773,False,False,True
17.747,True,0.214,0.002,0.768,False,False,True
17.794,True,0.201,0.001,0.768,True,False,True
17.828,True,0.204,0.001,0.767,True,False,True
17.859,True,0.215,0.001,0.762,False,False,True
17.891,True,0.222,0.001,0.756,False,False,True
17.923,True,0.232,0.003,0.751,False,False,True
17.954,True,0.249,0.003,0.746,False,False,True
17.986,True,0.231,0.004,0.74,False,False,True
18.019,True,0.228,0.008,0.733,False,False,True
18.051,True,0.24,0.003,0.729,False,False,True
18.083,True,0.236,0.001,0.722,False,False,True
18.114,True,0.243,0.002,0.718,False,False,True
18.147,True,0.254,0.001,0.713,False,False,True
18.194,True,0.261,0.001,0.707,False,False,True
18.227,True,0.252,0.001,0.7,False,False,True
18.259,True,0.244,0.001,0.696,False,False,True
18.291,True,0.206,0.002,0.694,True,False,True
18.323,True,0.081,0.002,0.694,True,False,True
18.354,True,0.067,0.003,0.694,True,False,True
18.387,True,0.138,0.001,0.696,True,False,True
18.419,True,0.206,0.003,0.696,True,False,True
18.451,True,0.232,0.002,0.691,False,False,True
18.483,True,0.237,0.002,0.685,False,False,True
18.515,True,0.234,0.001,0.678,False,False,True
18.547,True,0.236,0.002,0.674,False,False,True
18.594,True,0.235,0.001,0.669,False,False,True
18.628,True,0.235,0.001,0.661,False,False,True
18.659,True,0.247,0.001,0.657,False,False,True
18.691,True,0.248,0.001,0.65,False,False,True
18.723,True,0.252,0.001,0.644,False,False,True
18.754,True,0.25,0.001,0.641,False,False,True
18.787,True,0.251,0.001,0.635,False,False,True
18.819,True,0.25,0.001,0.628,False,False,True
18.851,True,0.251,0.001,0.624,False,False,True
18.883,True,0.264,0.0,0.617,False,False,True
18.915,True,0.264,0.002,0.613,False,False,True
18.947,True,0.259,0.001,0.608,False,False,True
18.994,True,0.264,0.001,0.602,False,False,True
19.027,True,0.259,0.002,0.597,False,False,True
19.059,True,0.256,0.001,0.591,False,False,True
19.09,True,0.262,0.001,0.586,False,False,True
19.123,True,0.261,0.001,0.578,False,False,True
19.155,True,0.269,0.001,0.575,False,False,True
19.186,True,0.267,0.001,0.569,False,False,True
19.219,True,0.277,0.001,0.561,False,False,True
19.251,True,0.286,0.001,0.556,False,False,True
19.283,True,0.279,0.001,0.55,False,False,True
19.315,True,0.276,0.001,0.547,False,False,True
19.347,True,0.276,0.001,0.541,False,False,True
19.394,True,0.283,0.001,0.536,False,False,True
19.426,True,0.281,0.001,0.536,False,False,True
19.459,True,0.28,0.0,0.539,False,False,True
19.49,True,0.287,0.001,0.536,False,False,True
19.523,True,0.292,0.001,0.539,False,False,True
19.554,True,0.293,0.001,0.536,False,False,True
19.587,True,0.298,0.001,0.536,False,False,True
19.619,True,0.292,0.001,0.528,False,False,True
