timestamp,face_found,ear,mar,perclos,eyes_closed,yawning,drowsy
0.345,True,0.301,0.069,0.0,False,False,False
0.378,True,0.27,0.02,0.0,False,False,False
0.395,True,0.272,0.071,0.0,False,False,False
0.42,True,0.288,0.087,0.0,False,False,False
0.455,True,0.247,0.126,0.0,False,False,False
0.483,True,0.302,0.177,0.0,False,False,False
0.53,True,0.307,0.182,0.0,False,False,False
0.564,True,0.299,0.19,0.0,False,False,False
0.594,True,0.302,0.123,0.0,False,False,False
0.626,True,0.286,0.093,0.0,False,False,False
0.658,True,0.287,0.032,0.0,False,False,False
0.69,True,0.296,0.054,0.0,False,False,False
0.722,True,0.292,0.081,0.0,False,False,False
0.754,True,0.298,0.07,0.0,False,False,False
0.786,True,0.291,0.059,0.0,False,False,False
0.817,True,0.284,0.106,0.0,False,False,False
0.85,True,0.294,0.089,0.0,False,False,False
0.882,True,0.276,0.233,0.0,False,False,False
0.93,True,0.281,0.214,0.0,False,False,False
0.962,True,0.274,0.184,0.0,False,False,False
0.994,True,0.258,0.147,0.0,False,False,False
1.027,True,0.263,0.121,0.0,False,False,False
1.058,True,0.275,0.147,0.0,False,False,False
1.09,True,0.286,0.173,0.0,False,False,False
1.122,True,0.295,0.193,0.0,False,False,False
1.154,True,0.301,0.21,0.0,False,False,False
1.186,True,0.281,0.204,0.0,False,False,False
1.219,True,0.286,0.233,0.0,False,False,False
1.251,True,0.262,0.214,0.0,False,False,False
1.282,True,0.284,0.215,0.0,False,False,False
1.33,True,0.289,0.2,0.0,False,False,False
1.362,True,0.29,0.201,0.0,False,False,False
1.394,True,0.286,0.186,0.0,False,False,False
1.426,True,0.288,0.184,0.0,False,False,False
1.458,True,0.294,0.146,0.0,False,False,False
1.491,True,0.291,0.124,0.0,False,False,False
1.522,True,0.296,0.092,0.0,False,False,False
1.553,True,0.302,0.026,0.0,False,False,False
1.586,True,0.265,0.002,0.0,False,False,False
1.618,True,0.143,0.001,0.025,True,False,False
1.65,True,0.109,0.002,0.049,True,False,False
1.683,True,0.094,0.002,0.071,True,False,False
1.731,True,0.167,0.001,0.093,True,False,False
1.762,True,0.194,0.002,0.114,True,False,False
1.793,True,0.206,0.009,0.133,True,False,False
1.827,True,0.216,0.001,0.13,False,False,False
1.859,True,0.226,0.001,0.128,False,False,False
1.89,True,0.232,0.002,0.125,False,False,False
1.922,True,0.244,0.002,0.122,False,False,False
1.955,True,0.236,0.001,0.12,False,False,False
1.986,True,0.241,0.001,0.118,False,False,False
2.018,True,0.23,0.001,0.115,False,False,False
2.05,True,0.254,0.002,0.113,False,False,False
2.082,True,0.246,0.005,0.111,False,False,False
2.131,True,0.24,0.004,0.109,False,False,False
2.162,True,0.237,0.003,0.107,False,False,False
2.194,True,0.241,0.002,0.105,False,False,False
2.226,True,0.235,0.003,0.103,False,False,False
2.259,True,0.232,0.004,0.102,False,False,False
2.29,True,0.223,0.005,0.1,False,False,False
2.323,True,0.224,0.01,0.098,False,False,False
2.355,True,0.234,0.007,0.097,False,False,False
2.387,True,0.223,0.013,0.095,False,False,False
2.418,True,0.234,0.018,0.094,False,False,False
2.45,True,0.223,0.015,0.092,False,False,False
2.482,True,0.23,0.139,0.091,False,False,False
2.53,True,0.236,0.14,0.09,False,False,False
2.562,True,0.234,0.145,0.088,False,False,False
2.595,True,0.236,0.15,0.087,False,False,False
2.626,True,0.23,0.141,0.086,False,False,False
2.659,True,0.224,0.14,0.085,False,False,False
2.691,True,0.218,0.132,0.083,False,False,False
2.722,True,0.202,0.132,0.096,True,False,False
2.754,True,0.211,0.137,0.095,False,False,False
2.787,True,0.21,0.125,0.107,True,False,False
2.818,True,0.208,0.133,0.118,True,False,False
2.85,True,0.207,0.137,0.13,True,False,False
2.883,True,0.207,0.143,0.141,True,False,False
2.93,True,0.209,0.153,0.152,True,False,False
2.962,True,0.218,0.175,0.15,False,False,False
2.994,True,0.217,0.185,0.148,False,False,False
3.026,True,0.22,0.194,0.146,False,False,False
3.058,True,0.205,0.185,0.157,True,False,False
3.09,True,0.207,0.194,0.167,True,False,False
3.122,True,0.204,0.214,0.176,True,False,False
3.154,True,0.209,0.26,0.186,True,False,False
3.186,True,0.211,0.283,0.184,False,False,False
3.218,True,0.217,0.292,0.182,False,False,False
3.25,True,0.219,0.293,0.18,False,False,False
3.282,True,0.223,0.321,0.178,False,False,False
3.33,True,0.226,0.318,0.176,False,False,False
3.362,True,0.221,0.336,0.174,False,False,False
3.394,True,0.222,0.327,0.172,False,False,False
3.426,True,0.218,0.363,0.17,False,False,False
3.458,True,0.217,0.386,0.168,False,False,False
3.49,True,0.213,0.39,0.167,False,False,False
3.522,True,0.216,0.399,0.165,False,False,False
3.554,True,0.22,0.432,0.163,False,False,False
3.586,True,0.212,0.451,0.162,False,False,False
3.618,True,0.211,0.46,0.16,False,False,False
3.65,True,0.202,0.47,0.168,True,False,False
3.682,True,0.202,0.469,0.176,True,False,False
3.73,True,0.201,0.472,0.184,True,False,False
3.762,True,0.197,0.504,0.192,True,False,False
3.795,True,0.198,0.502,0.2,True,False,False
3.826,True,0.2,0.514,0.208,True,False,False
3.858,True,0.206,0.512,0.215,True,False,False
3.89,True,0.203,0.52,0.222,True,False,False
3.922,True,0.197,0.543,0.229,True,False,False
3.955,True,0.196,0.55,0.236,True,False,False
3.986,True,0.202,0.571,0.243,True,False,False
4.019,True,0.197,0.583,0.25,True,False,False
4.05,True,0.185,0.584,0.257,True,False,False
4.083,True,0.188,0.584,0.263,True,False,False
4.13,True,0.19,0.607,0.27,True,False,False
4.162,True,0.187,0.606,0.276,True,False,False
4.194,True,0.191,0.597,0.282,True,False,False
4.226,True,0.189,0.596,0.288,True,False,False
4.258,True,0.19,0.592,0.294,True,False,False
4.29,True,0.186,0.566,0.3,True,False,False
4.322,True,0.183,0.592,0.306,True,False,False
4.354,True,0.184,0.613,0.311,True,False,False
4.386,True,0.196,0.598,0.317,True,False,False
4.419,True,0.18,0.592,0.323,True,False,False
4.45,True,0.191,0.63,0.328,True,False,False
4.482,True,0.182,0.621,0.333,True,False,False
4.53,True,0.184,0.665,0.339,True,False,False
4.562,True,0.191,0.641,0.344,True,False,False
4.594,True,0.188,0.655,0.349,True,False,False
4.626,True,0.188,0.637,0.354,True,False,False
4.658,True,0.188,0.634,0.359,True,False,False
4.69,True,0.191,0.611,0.364,True,False,False
4.722,True,0.192,0.615,0.368,True,False,False
4.754,True,0.191,0.624,0.373,True,False,False
4.787,True,0.19,0.621,0.378,True,False,False
4.819,True,0.194,0.623,0.382,True,False,False
4.85,True,0.188,0.639,0.387,True,False,False
4.882,True,0.191,0.626,0.391,True,False,False
4.93,True,0.185,0.631,0.396,True,False,False
4.962,True,0.184,0.628,0.4,True,False,True
4.994,True,0.184,0.617,0.404,True,False,True
5.026,True,0.189,0.635,0.408,True,False,True
5.058,True,0.189,0.629,0.413,True,False,True
5.09,True,0.191,0.641,0.417,True,False,True
5.122,True,0.198,0.64,0.421,True,False,True
5.154,True,0.19,0.63,0.425,True,False,True
5.187,True,0.189,0.62,0.429,True,False,True
5.217,True,0.19,0.611,0.432,True,False,True
5.25,True,0.188,0.617,0.436,True,False,True
5.282,True,0.19,0.62,0.44,True,False,True
5.33,True,0.194,0.617,0.444,True,False,True
5.362,True,0.192,0.622,0.447,True,False,True
